# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1257111b6672af38
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,sm_cta_launched,l1_shared_bank_conflict,divergent_branch
12586de2d851b160,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4156.67,4.008,0.667,66,1,1,32,16,1,21200,0,32,0,-1,,0,73480,5,0,640
12586de2d8918da0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4151.33,4.607,0.667,65,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,800
12586de2d8d14d00,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4150.11,4.099,0.667,64,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,640
12586de2d91107c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4152.54,4.068,0.667,63,1,1,32,16,1,21200,0,32,0,-1,,0,73490,5,0,640
12586de2d950ce00,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4142.62,4.041,0.667,62,1,1,32,16,1,21200,0,32,0,-1,,0,73480,5,0,640
12586de2d9907280,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4147.04,4.399,0.667,61,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,641
12586de2d9d0f060,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2830.78,4.24,0.667,60,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,640
12586de2d9fc8940,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2832.96,4.141,0.667,59,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,640
12586de2da282a00,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2827.01,4.053,0.667,58,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,640
12586de2da53b540,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2835.52,4.351,0.667,57,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,641
12586de2da81ef60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2832.61,4.532,0.667,56,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,643
12586de2daae8c40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2828.9,4.09,0.667,55,1,1,32,16,1,21200,0,32,0,-1,,0,58794,4,0,640
12586de2dada2620,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2830.5,4.309,0.667,54,1,1,32,16,1,21200,0,32,0,-1,,0,44088,3,0,481
12586de2db05bf40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2826.75,4.047,0.667,53,1,1,32,16,1,21200,0,32,0,-1,,0,44088,3,0,640
12586de2db314d40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2829.47,4.002,0.667,52,1,1,32,16,1,21200,0,32,0,-1,,0,44088,3,0,640
12586de2db5ce240,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2829.02,4.117,0.667,51,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,640
12586de2db887ac0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2825.86,4.399,0.667,50,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,320
12586de2dbb40560,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2830.34,4.532,0.667,49,1,1,32,16,1,21200,0,32,0,-1,,0,44098,3,0,320
12586de2dbdfa080,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2823.1,4.186,0.667,48,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,642
12586de2dc0b1bc0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2823.84,4.05,0.667,47,1,1,32,16,1,21200,0,32,0,-1,,0,44088,3,0,321
12586de2dc369a40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2820.58,4.002,0.667,46,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,480
12586de2dc621700,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2823.14,4.616,0.667,45,1,1,32,16,1,21200,0,32,0,-1,,0,44098,3,0,480
12586de2dc8d9360,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2826.98,3.993,0.667,44,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,640
12586de2dcb953c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2820.67,4.075,0.667,43,1,1,32,16,1,21200,0,32,0,-1,,0,44108,3,0,480
12586de2dce4c600,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2815.87,4.05,0.667,42,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,480
12586de2dd102940,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2799.14,4.417,0.667,41,1,1,32,16,1,21200,0,32,0,-1,,0,58784,4,0,480
12586de2dd3b46a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2755.23,4.111,0.667,40,1,1,32,16,1,21200,0,32,0,-1,,0,44088,3,0,480
12586de2dd65bee0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2820.77,4.3,0.667,39,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,480
12586de2dd913c60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2812.86,4.414,0.667,38,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,480
12586de2ddbc9200,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2753.57,4.126,0.667,37,1,1,32,16,1,21200,0,32,0,-1,,0,44088,3,0,320
12586de2dde8e960,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2815.14,4.938,0.667,36,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,480
12586de2de144be0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2753.15,4.387,0.667,35,1,1,32,16,1,21200,0,32,0,-1,,0,29412,2,0,322
12586de2de3eb840,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2751.74,4.135,0.667,34,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,480
12586de2de6943c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2802.98,14.521,0.667,33,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,320
12586de2de946f80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2752.7,3.993,0.667,32,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,320
12586de2debed720,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2750.37,4.068,0.667,31,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,320
12586de2dee937a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1423.14,4.135,0.667,30,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,320
12586de2deff5ee0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1424.29,4.459,0.667,29,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,320
12586de2df1581c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1425.95,4.023,0.667,28,1,1,32,16,1,21200,0,32,0,-1,,0,29392,2,0,320
