# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 12587cf5013eecb8
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,l1_shared_bank_conflict
12592d0dfbf3fdc0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2752.51,4.18,0.667,37,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfc1e9200,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2755.71,4.387,0.667,38,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfc490780,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2814.91,4.189,0.667,39,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfc746120,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2754.37,4.084,0.667,40,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfc9ed560,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2820.48,4.243,0.667,41,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfcca4520,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2816.86,4.255,0.667,42,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfcf5a940,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2810.5,4.138,0.667,43,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfd20f8a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2826.37,4.288,0.667,44,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfd4c7ec0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2824.29,4.078,0.667,45,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfd780000,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2820.86,4.267,0.667,46,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfda37720,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2813.92,4.372,0.667,47,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfdcee7a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2824.26,4.36,0.667,48,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfdfa6620,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2830.02,4.129,0.667,49,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfe25fe60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2822.53,4.162,0.667,50,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfe5175a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2820.74,4.075,0.667,51,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfe7ce600,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2823.58,4.059,0.667,52,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfea86e00,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2827.26,4.532,0.667,53,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfed40160,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2824.26,4.589,0.667,54,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dfeff7f60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2823.07,4.12,0.667,55,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dff2b0180,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2826.5,4.508,0.667,56,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dff568dc0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2833.25,4.294,0.667,57,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dff8231a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2831.49,4.219,0.667,58,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dffadf6e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2830.66,8.537,0.667,59,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0dffdc10c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2831.78,4.393,0.667,60,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0008ab20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4148.38,4.42,0.667,61,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e00485e80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4146.59,4.327,0.667,62,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e008815c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4149.22,4.64,0.667,63,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e00c7cf80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4192.42,4.258,0.667,64,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e01083300,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4149.22,4.231,0.667,65,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0147e8e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4214.18,4.207,0.667,66,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0188a580,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4153.57,4.33,0.667,67,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e01c873a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4152.58,4.327,0.667,68,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e02083ce0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4204.06,4.33,0.667,69,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0248c980,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4158.4,4.276,0.667,70,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0288a920,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4163.71,4.204,0.667,71,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e02c8a1a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4215.78,4.438,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e030961c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4156.29,4.333,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e03493aa0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4159.58,4.318,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e03892060,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4212.58,4.33,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e03c9d2c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4217.82,4.219,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e040aa0e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4208.99,4.432,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e044b42e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4221.34,4.354,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e048c1500,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4216.26,4.183,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e04ccd240,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4209.73,4.099,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e050d7d40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4224.38,4.291,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e054e5b60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4164.38,4.225,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e058ec620,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4212.51,4.33,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e05cf7620,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4212.03,4.192,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e061029c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4221.79,4.339,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0650fbe0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4163.49,4.291,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0690fda0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4205.12,4.273,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e06d41240,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4200.51,4.565,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e07158dc0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4163.71,5.112,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e07558040,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4162.94,4.261,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e07957160,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4218.53,4.24,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e07d67540,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4221.7,7.945,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e08174d60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4206.91,4.393,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0857ec80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4185.41,4.661,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e089830c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4214.24,4.114,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e08d8ea40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4225.66,4.279,0.667,72,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0919de60,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4222.37,5.244,0.667,71,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e095ab5e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4162.98,4.297,0.667,70,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e099aa340,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4199.74,4.12,0.667,69,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e09db3460,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4213.57,4.288,0.667,68,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0a1bf380,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4220.99,4.67,0.667,67,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0a5cc6a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4156.22,4.393,0.667,66,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0a9cd2e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4218.56,4.429,0.667,65,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0addb6a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4152.67,4.075,0.667,64,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0b1d8160,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4148,4.198,0.667,63,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0b5d32c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4142.11,4.126,0.667,62,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0b9d40a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,4141.7,4.384,0.667,61,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0bdcd9a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2834.34,4.068,0.667,60,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0c087e20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2834.56,4.032,0.667,59,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0c342720,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2827.14,4.306,0.667,58,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0c5fb100,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2825.57,4.062,0.667,57,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0c8b3be0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2829.57,4.18,0.667,56,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0cb6d480,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2833.89,4.228,0.667,55,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0ce27b20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2828.16,4.123,0.667,54,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0d0e0da0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2830.66,4.264,0.667,53,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0d39a540,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2823.84,4.041,0.667,52,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0d652920,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2822.98,4.321,0.667,51,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0d932340,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2822.4,4.556,0.667,50,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0dbf9880,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2819.52,4.18,0.667,49,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0deb0480,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2827.9,3.984,0.667,48,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0e1695e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2814.5,4.201,0.667,47,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0e41f100,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2824.58,4.111,0.667,46,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0e6d7140,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2824.93,4.044,0.667,45,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0e98f9a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2824.26,4.312,0.667,44,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0ec47da0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2818.88,4.3,0.667,43,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0eefed20,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2819.71,4.48,0.667,42,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0f1b5a00,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2825.38,4.078,0.667,41,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0f46ec00,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2820.86,4.79,0.667,40,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0f726120,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2831.9,4.011,0.667,39,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0f9e2fa0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2755.84,9.147,0.667,38,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0fc906c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2754.69,4.192,0.667,37,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e0ff387c0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2751.9,5.121,0.667,36,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e101e0a40,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2751.74,5.867,0.667,35,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e10487ce0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2809.28,4.781,0.667,34,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e1073c260,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2809.6,4.195,0.667,33,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e109f0880,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2806.66,4.084,0.667,32,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e10ca45a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,2751.74,4.035,0.667,31,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e10f4d7e0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1418.69,14.927,0.667,30,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e110ae3a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1420.9,4.084,0.667,29,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e11210be0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1422.59,4.366,0.667,28,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e11373260,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1418.18,4.571,0.667,27,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e114d3d80,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1424.48,4.348,0.667,26,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e116364a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1426.18,4.204,0.667,25,1,1,32,16,1,21200,0,32,1,-1,,0,0
12592d0e117996a0,_Z23interpolate_g_dg_neg_k2PfjS_S_S_S_jPKfS1_S1_jS1_jPKijiiii10vcd_params26smeminfo_interpolate_g_negii,1416.22,4.3,0.667,24,1,1,32,16,1,21200,0,32,1,-1,,0,0
